NOMEDEP;DE;MUN;DISTR;CODESC;NOMESC;TIPOESC;TIPOESC_DESC;SITUACAO;SALAS_AULA;SALAS_ED_INF;SALAS_ED_ESP;SALAS_ED_ART;SALA_RECURSO;TOT_SALAS_AULA;AUDITORIO;ANFITEATRO;TEATRO;CANTINA;COPA;COZINHA;REFEITORIO;DEPOSITO_ALIMENTOS;DESPENSA;TOT_DESPENSA;SALA_LEITURA;BIBLIOTECA;TOT_SALA_LEITURA;QUADRA_COBERTA;QUADRA_DESCOBERTA;GINASIO;TOT_QUADRA;QUADRA_AREIA;QUADRA_GRAMA;CAMPO_FUTEBOL;GABINETE_DENTARIO;CONSULTORIO_MEDICO;ENFERMARIA;AMBULATORIO;ALMOXARIFADO;ARQUIVO;REPROGRAFIA;SALA_GREMIO;DIRETORIA;VICEDIRETORIA;SALA_PROF;SECRETARIA;SALA_ORIENT_ED;SALA_COORD_PEDAG;PATIO_COBERTO;PATIO_DESCOBERTO;ZELADORIA;VESTIARIO_FEM;VESTIARIO_MASC;TOT_VESTIARIO;VIDEOTECA;SALA_TV;LAB_INFO;LAB_CIENCIAS;LAB_FISICA;LAB_QUIMICA;LAB_BIOLOGIA;LAB_CIENCIA_FISICA_BIOLOGICA;TOT_LAB_CIENCIA;LAB_LINGUAS;LAB_MULTIUSO;OFICINA;PLAYGROUND;DORMITORIO;BERCARIO;SANITARIO_ADEQ_PRE;SANITARIO_ADEQ_PRE_FEM;SANITARIO_ADEQ_PRE_MASC;SANITARIO_ADEQ_DEF;SANITARIO_ADEQ_DEF_FEM;SANITARIO_ADEQ_DEF_MASC;SANITARIO_AL_MASC;SANITARIO_AL_FEM;TOT_SANITARIO_AL;SANITARIO_FUNC_FEM;SANITARIO_FUNC_MASC;TOT_SANITARIO_FUNC;DEPEND_ADEQ_DEF;SALA_ED_FISICA;PISCINA;PORTARIA;SALA_PROG_ESC_FAMILIA;BRINQUEDOTECA;FRALDARIO;LACTARIO;LAVANDERIA;SOLARIO;SALA_ESPERA;SALA_INSPETOR;SALA_REUNIAO;TESOURARIA;SALA_REFORCO;SALA_DIRETOR_TECNICO;GARAGEM_ONIBUS;SALA_FISIOTERAPIA;SALA_PSICOLOGIA;SALA_FONOAUDIOLOGIA;SALA_EVENTOS;SALA_ASSIST_SOCIAL;SALA_TERAPIA_EDUC;ABATEDOURO;ALOJAMENTO_FEM;ALOJAMENTO_MASC;TOT_ALOJAMENTO;AREA_SERVICO;BAZAR;CASA_MAQUINA;CASA_FUNC;CHURRASQUEIRA;DEPOSITOS_CEREAIS;ELEVADOR;ESTACIONAMENTO;ESTUFA;GALPAO_AVES_CORTE;GALPAO_AVES_POSTURA;GALPAO_BOVINOS_LEITE;GALPAO_CUNICULTURA;GALPAO_MAQ_AGRICOLA;GALPAO_OVINOS_CAPRINOS;GALPAO_SUINO;GRAFICA;HORTA;LAB_DIDATICA;LAB_JUNIOR;LAB_ENFERMAGEM;LAB_ESTETICA;LAB_PSICOPEDAGOGIA;LAB_TURISMO;LAVATORIO;MANGUEIRA;MINHOCARIO;PACKING_HOUSE;POMAR;PSICULTURA;RECEPCAO;SALA_ATENDIMENTO;SALA_ATEND_PSICOLOGICO;SALA_AUX_COORDENACAO;SALA_DADOS;SALA_DEP_PESSOAL;SALA_ED_RELIGIOSA;SALA_ENERGIA_ELETRICA;SALA_ENTRETENIMENTO;SALA_ESTAGIO;SALA_GINASTICA;SALA_INSUMO_AGRICOLA;SALA_INSUMO_VETERINARIO;SALA_MARKETING;SALA_MATRICULA;SALA_MUSICA;SALA_POS_GRADUACAO;SALA_ORDENHA;SALA_PROC_PROD_AGROPECUARIOS;SALA_SEGURANCA;SALA_TELEFONIA;SALA_FINANCEIRO;SALA_PASTORAL;SALA_RESERV_AGUA;SERVIDOR;SILO;VARANDA;VIVEIRO;SALA_REORG_NEURO;SALA_TERAPIA_OCUP;SALA_SERIGRAFIA;SALA_MARCENARIA;QUIOSQUE
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;10649;HENRIQUE SAMMARTINO ALFERES;8;EE;Ativa;13;0;0;0;0;13;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;41373;JOAO BATISTA SOLDE;8;EE;Ativa;14;0;0;0;0;14;0;0;0;0;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;923333;JOSEPHA PINTO CHIAVELLI PROFESSORA;8;EE;Ativa;14;0;0;0;0;14;1;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;44817;LUIS DA CAMARA CASCUDO;8;EE;Ativa;9;0;0;0;0;9;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;49013;MANOEL AUGUSTO VIEIRA NETO DESEMBARGADOR;8;EE;Ativa;8;0;0;0;0;8;0;0;0;0;0;1;0;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;10376;MARIA CRISTINA LOPES;8;EE;Ativa;7;0;0;0;0;7;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;41385;MOACIR THOMAZ DA SILVA;8;EE;Ativa;15;0;0;0;0;15;0;0;0;1;0;1;1;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;2;2;2;4;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;10662;OSWALDO SAMMARTINO;8;EE;Ativa;12;0;0;0;0;12;0;0;0;1;0;1;1;2;0;2;2;0;2;0;1;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;2;0;1;1;5;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;496790;TEREZINHA PALONE DA SILVA DOMINGUES PROFA;8;EE;Ativa;12;0;0;0;0;12;0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;6;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;10397;VICENTE THEMUDO LESSA PROFESSOR;8;EE;Ativa;12;0;0;0;0;12;1;0;0;1;0;1;1;1;1;2;2;0;2;1;1;0;2;0;0;0;0;0;0;0;1;1;0;0;1;1;1;2;0;1;1;0;1;0;0;0;0;0;2;0;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;918787;WILMAR SOARES DA SILVA;8;EE;Ativa;10;0;0;0;0;10;0;0;0;1;1;1;1;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;PIRAPORA DO BOM JESUS;PIRAPORA DO BOM JESUS;43333;NERCY AMELIA MARTELINI DAHER PROFESSORA;8;EE;Ativa;13;0;0;0;0;13;0;0;0;0;0;1;1;0;1;1;2;0;2;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;2;1;1;2;0;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAPEVI;PIRAPORA DO BOM JESUS;PIRAPORA DO BOM JESUS;925834;PARQUE PAYOL;8;EE;Ativa;12;0;0;0;0;12;0;0;0;0;0;1;1;1;0;1;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;4;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;921257;AMALIA MARIA DOS SANTOS;8;EE;Ativa;9;0;0;0;1;10;0;0;0;1;0;2;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;2;2;1;3;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;45007;CARMEN NETTO DOS SANTOS PROFESSORA;8;EE;Ativa;15;0;0;0;1;16;0;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;4;2;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;458545;CEL JTO A EE ZILDA BRACONI AMADOR PROFA;6;CEL;Ativa;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;338060;CENTRO ATEND SOCIO ED ADOLESCENTE ITAQUAQUECETUBA I CIP;9;FEBEM - UIP (CASA À PARTIR DE 2007);Ativa;1;0;0;0;0;1;0;0;0;0;1;2;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;15;15;2;1;3;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;338059;CENTRO ATEND SOCIOED AO ADOLESCENTE ITAQUAQUECETUBA CI;34;FEBEM - UI (CASA À PARTIR DE 2007);Ativa;4;0;0;0;0;4;0;0;0;0;1;2;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;15;15;1;1;2;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;559908;CENTRO ATEND SOCIOEDUCATIVO AO ADOLESC TERRA NOVA CI;34;FEBEM - UI (CASA À PARTIR DE 2007);Ativa;4;0;0;0;0;4;0;0;0;0;0;2;4;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;5;5;1;2;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;43990;CICERO ANTONIO DE SA RAMALHO PROFESSOR;8;EE;Ativa;15;0;0;0;2;17;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;2;0;0;1;1;1;1;2;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;923321;CLOVIS DA SILVA ALVES PROFESSOR;8;EE;Ativa;14;0;0;0;1;15;0;0;0;2;0;1;1;1;1;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;0;1;1;0;1;1;1;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;915269;CONDOMINIO RESIDENCIAL VILLAGE;8;EE;Ativa;8;0;0;0;1;9;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;2;1;3;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;917102;DOMINGOS MILANO;8;EE;Ativa;12;0;0;0;0;12;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;1;1;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;921497;DULCE MARIA SAMPAIO PROFESSORA;8;EE;Ativa;18;0;0;0;1;19;0;0;0;0;0;2;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;902408;DURVAL EVARISTO DOS SANTOS VEREADOR;8;EE;Ativa;12;0;0;0;1;13;0;0;0;1;2;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;4;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;7286;EDINA ALVARES BARBOSA PROFESSORA;8;EE;Ativa;19;0;0;0;2;21;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;6;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;38428;ERVIN HORVATH DOUTOR;8;EE;Ativa;8;0;0;0;1;9;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;43825;ESTANCIA PARAISO;8;EE;Ativa;7;0;0;0;0;7;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;7080;EUGENIO VICTORIO DELIBERATO;8;EE;Ativa;15;0;0;0;1;16;0;0;0;1;0;2;0;1;0;1;1;0;1;1;1;0;2;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
